"Número d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripció torn","Descripció causa vianant","Número de morts","Número de lesionats lleus","Número de lesionats greus","Número de víctimes","Número de vehicles implicats","Coordenada UTM (X)","Coordenada UTM (Y)","Longitud","Latitud"
"2017S005508    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",100800,"Diputació / Aribau                                ","0209 0209","Divendres","Dv","Laboral","2017",6,"Juny","23","16","Tarda","No és causa del  vianant",0,1,0,1,2,"430029,29","4582231,98","2.161864","41.386483"
"2017S004393    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",100800,"Diputació / Aribau                                ","0209 0209","Dimecres","Dc","Laboral","2017",5,"Maig","17","16","Tarda","No és causa del  vianant",0,1,0,1,2,"430029,29","4582231,98","2.161864","41.386483"
"2017S004307    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",100800,"Diputació                                         ","0221 0223","Dilluns","Dl","Laboral","2017",5,"Maig","15","09","Matí","No és causa del  vianant",0,1,0,1,2,"430066,13","4582267,94","2.162425","41.387057"
"2017S008112    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",70607,"Consell de Cent / Casanova                        ","0069 0069","Dilluns","Dl","Laboral","2017",10,"Octubre","2","08","Matí","No és causa del  vianant",0,1,0,1,2,"429704,39","4582127,08","2.158463","41.385637"
"2017S007085    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",32700,"Balmes / Còrsega                                  ","0149 0149","Dissabte","Ds","Laboral","2017",8,"Agost","19","20","Tarda","No és causa del  vianant",0,1,0,1,3,"429526,48","4583076,64","2.156212","41.394178"
"2017S001835    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89004,"COMTE D'URGELL / Consell de Cent                  ","0217 0217","Dilluns","Dl","Laboral","2017",3,"Març","6","11","Matí","No és causa del  vianant",0,1,0,1,2,"429667,05","4582064,73","2.156188","41.383929"
"2017S008056    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca / Enric Granados                         ","0212 0212","Divendres","Dv","Laboral","2017",9,"Setembre","29","19","Tarda","No és causa del  vianant",0,1,0,1,2,"429765,70","4582692,13","2.158472","41.39074"
"2017S003112    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca                                          ","0216 0216","Dimarts","Dm","Laboral","2017",4,"Abril","4","13","Matí","No és causa del  vianant",0,0,0,0,1,"429802,38","4582728,13","2.158995","41.391009"
"2017S002102    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",350308,"ARIBAU / Mallorca                                 ","0171I0177I","Dijous","Dj","Laboral","2017",3,"Març","16","00","Nit","No és causa del  vianant",0,1,0,1,2,"429662,25","4582499,63","2.157353","41.3899"
"2017S008159    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",350308,"València / Aribau                                 ","0183 0183","Dimarts","Dm","Laboral","2017",10,"Octubre","3","20","Tarda","No és causa del  vianant",0,1,0,1,2,"429710,04","4582480,69","2.15848","41.389038"
"2017S008712    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",110304,"París / Enric Granados                            ","0141 0141","Dissabte","Ds","Laboral","2017",10,"Octubre","21","16","Tarda","No és causa del  vianant",0,1,0,1,2,"429367,22","4583039,69","2.153951","41.394167"
"2017S004294    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",18505,"Aragó / Muntaner                                  ","0185 0185","Diumenge","Dg","Laboral","2017",5,"Maig","14","20","Tarda","No és causa del  vianant",0,2,0,2,2,"429743,32","4582333,06","2.158465","41.38733"
"2017S010777    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",18505,"Aragó / Muntaner                                  ","0185 0185","Dissabte","Ds","Laboral","2017",12,"Desembre","30","21","Tarda","No és causa del  vianant",0,1,0,1,2,"429743,32","4582333,06","2.158465","41.38733"
"2017S003041    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",18505,"Aragó                                             ","0187 0187","Diumenge","Dg","Laboral","2017",4,"Abril","2","15","Tarda","No és causa del  vianant",0,1,0,1,2,"429749,64","4582339,19","2.158878","41.387452"
"2017S005297    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",23403,"Aribau / Diputació                                ","0013 0013","Divendres","Dv","Laboral","2017",6,"Juny","16","20","Tarda","No és causa del  vianant",0,1,0,1,2,"430028,59","4582178,44","2.161864","41.386483"
"2017S000793    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",23403,"DIPUTACIÓ / Aribau                                ","0023 0023","Dilluns","Dl","Laboral","2017",1,"Gener","30","10","Matí","No és causa del  vianant",0,1,0,1,2,"429955,65","4582252,89","2.161864","41.386483"
"2017S008877    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",18505,"Aragó / Aribau                                    ","0203 0203","Dijous","Dj","Laboral","2017",10,"Octubre","26","22","Nit","No és causa del  vianant",0,1,0,1,3,"429801,46","4582390,14","2.159597","41.38819"
"2017S009323    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",18505,"Aragó                                             ","0209 0209","Divendres","Dv","Laboral","2017",11,"Novembre","10","21","Tarda","No és causa del  vianant",0,3,0,3,2,"429852,53","4582440,04","2.159911","41.388635"
"2017S003211    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",18505,"Aragó                                             ","0217 0217","Dijous","Dj","Laboral","2017",4,"Abril","6","16","Tarda","No és causa del  vianant",0,1,0,1,2,"429963,09","4582548,58","2.161481","41.389407"
"2017S005701    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",23403,"Aragó / Aribau                                    ","0056 0056","Divendres","Dv","Laboral","2017",6,"Juny","30","13","Matí","No és causa del  vianant",0,1,0,1,3,"429817,74","4582425,24","2.159597","41.38819"
"2017S003272    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",23403,"Aribau                                            ","0063 0063","Diumenge","Dg","Laboral","2017",4,"Abril","9","22","Nit","No és causa del  vianant",0,1,0,1,2,"429764,07","4582448,93","2.158792","41.38866"
"2017S002399    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",23403,"MUNTANER / València                               ","0064 0064","Divendres","Dv","Laboral","2017",3,"Març","24","23","Nit","No és causa del  vianant",0,1,0,1,2,"429788,48","4582455,20","2.157335","41.38818"
"2017S008034    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",350308,"València                                          ","0147 0147","Divendres","Dv","Laboral","2017",9,"Setembre","29","12","Matí","No és causa del  vianant",0,1,0,1,2,"429561,55","4582335,03","2.156454","41.38767"
"2017S010297    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",102805,"Doctor Letamendi                                  ","0018 0022","Dimecres","Dc","Laboral","2017",12,"Desembre","13","09","Matí","No és causa del  vianant",0,2,0,2,2,"429872,05","4582508,22","2.160079","41.388901"
"2017S000228    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"ARAGÓ / Muntaner                                  ","0575 0575","Dimarts","Dm","Laboral","2017",1,"Gener","10","14","Tarda","No és causa del  vianant",0,1,0,1,2,"430044,15","4582059,61","2.158465","41.38733"
"2017S005347    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes / Aribau                          ","0583 0583","Dilluns","Dl","Laboral","2017",6,"Juny","19","06","Matí","No és causa del  vianant",0,1,0,1,2,"430081,36","4582095,53","2.163105","41.385547"
"2017S008329    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",23403,"Aribau / Londres                                  ","0181 0181","Dilluns","Dl","Laboral","2017",10,"Octubre","9","16","Tarda","No és causa del  vianant",0,1,0,1,2,"429157,98","4583069,05","2.151683","41.394175"
"2017S008903    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",144601,"Diagonal / Aribau                                 ","0433 0433","Divendres","Dv","Laboral","2017",10,"Octubre","27","14","Tarda","No és causa del  vianant",0,1,0,1,2,"429142,17","4583069,83","2.151307","41.394459"
"2017S009299    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",350308,"València                                          ","0192 0192","Dimarts","Dm","Laboral","2017",10,"Octubre","17","20","Tarda","No és causa del  vianant",0,1,0,1,2,"429667,80","4582408,70","2.157702","41.38833"
"2017S001552    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",223606,"ARIBAU / Aragó                                    ","0068 0068","Dimarts","Dm","Laboral","2017",2,"Febrer","21","21","Tarda","No és causa del  vianant",0,1,0,1,2,"429775,78","4582276,68","2.159597","41.38819"
"2017S008565    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",363809,"Villarroel / Aragó                                ","0117 0117","Dimecres","Dc","Laboral","2017",10,"Octubre","18","09","Matí","No és causa del  vianant",0,1,0,1,2,"429523,46","4582120,52","2.156205","41.385633"
"2017S008849    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",180208,"Londres                                           ","0094 0094","Dimecres","Dc","Laboral","2017",10,"Octubre","25","21","Tarda","No és causa del  vianant",0,1,0,1,2,"429122,54","4582998,43","2.151055","41.393553"
"2017S002338    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",70607,"CONSELL DE CENT / Aribau                          ","0068 0068","Dijous","Dj","Laboral","2017",3,"Març","23","18","Tarda","No és causa del  vianant",0,1,0,1,2,"429775,50","4582085,66","2.160726","41.387335"
"2017S010501    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",70607,"Casanova / Consell de Cent                        ","0076 0076","Dimarts","Dm","Laboral","2017",12,"Desembre","19","15","Tarda","No és causa del  vianant",0,1,0,1,2,"429718,98","4582143,20","2.158463","41.385637"
"2017S000805    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",350308,"VILLARROEL / Aragó                                ","0186 0186","Dilluns","Dl","Laboral","2017",1,"Gener","30","16","Tarda","No és causa del  vianant",0,1,0,1,2,"429610,38","4582352,46","2.156205","41.385633"
"2017S009180    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",18505,"Aragó                                             ","0230 0230","Dimarts","Dm","Laboral","2017",11,"Novembre","7","09","Matí","No és causa del  vianant",0,1,0,1,2,"429998,66","4582538,34","2.161587","41.389486"
"2017S009830    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",100800,"Diputació                                         ","0175 0181","Dissabte","Ds","Laboral","2017",11,"Novembre","25","23","Nit","Creuar per fora pas de vianants",0,1,0,1,1,"429846,04","4582052,48","2.159731","41.385031"
"2017S002321    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",100800,"GV CORTS CATALANES / Aribau                       ","0175 0181","Dijous","Dj","Laboral","2017",3,"Març","23","08","Matí","No és causa del  vianant",0,1,0,1,2,"429846,04","4582052,48","2.163105","41.385547"
"2017S004806    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",100800,"Diputació / Muntaner                              ","0189 0189","Dimecres","Dc","Laboral","2017",5,"Maig","31","23","Nit","No és causa del  vianant",0,1,0,1,2,"429894,78","4582101,41","2.160721","41.385621"
"2017S003532    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",32700,"Corts Catalanes / Balmes                          ","0017 0017","Dijous","Dj","Laboral","2017",4,"Abril","20","17","Tarda","No és causa del  vianant",0,0,0,0,2,"430275,30","4582307,82","2.165353","41.387244"
"2017S005866    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",32700,"Balmes / Corts Catalanes                          ","0017 0017","Dimecres","Dc","Laboral","2017",7,"Juliol","5","18","Tarda","No és causa del  vianant",0,1,0,1,2,"430275,30","4582307,82","2.165353","41.387244"
"2017S001827    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",32700,"VALÈNCIA                                          ","0033 0033","Dilluns","Dl","Laboral","2017",3,"Març","6","08","Matí","No és causa del  vianant",0,1,0,1,1,"430153,61","4582432,78","2.158286","41.388772"
"2017S008518    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",223606,"Muntaner / Consell de Cent                        ","0059 0059","Dilluns","Dl","Laboral","2017",10,"Octubre","16","20","Tarda","No és causa del  vianant",0,1,0,1,2,"429802,95","4582217,69","2.159591","41.386483"
"2017S000590    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",70607,"ARAGÓ / Comte d'Urgell                            ","0106 0106","Diumenge","Dg","Laboral","2017",1,"Gener","22","13","Matí","No és causa del  vianant",0,2,0,2,2,"429541,12","4582329,47","2.155059","41.384771"
"2017S007356    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Muntaner / Mallorca                               ","0176 0176","Dissabte","Ds","Laboral","2017",9,"Setembre","2","20","Tarda","No és causa del  vianant",0,2,0,2,2,"429542,14","4582469,19","2.156207","41.389042"
"2017S006024    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",32700,"Balmes / Aragó                                    ","0059 0059","Dimarts","Dm","Laboral","2017",7,"Juliol","11","14","Tarda","No és causa del  vianant",0,1,0,1,2,"430034,95","4582554,34","2.16187","41.389891"
"2017S010763    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",32700,"Balmes                                            ","0139 0139","Dissabte","Ds","Laboral","2017",12,"Desembre","30","14","Tarda","No és causa del  vianant",0,1,0,1,2,"429592,35","4583008,12","2.156673","41.393682"
"2017S006755    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Aribau / Mallorca                                 ","0195 0195","Divendres","Dv","Laboral","2017",8,"Agost","4","12","Matí","No és causa del  vianant",0,1,0,1,2,"429616,72","4582576,51","2.157353","41.3899"
"2017S007978    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",110803,"Entença / Corts Catalanes                         ","0053 0053","Dimecres","Dc","Laboral","2017",9,"Setembre","27","14","Tarda","No és causa del  vianant",0,1,0,1,2,"429222,12","4581281,01","2.152903","41.377876"
"2017S006117    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",114000,"Espanya / Corts Catalanes                         ","0009 0009","Dijous","Dj","Laboral","2017",7,"Juliol","13","13","Matí","No és causa del  vianant",0,1,0,1,2,"428963,19","4581018,40","2.149519","41.375343"
"2017S009564    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes                                   ","0393 0393","Divendres","Dv","Laboral","2017",11,"Novembre","17","15","Tarda","No és causa del  vianant",0,1,0,1,2,"429087,08","4581122,64","2.151318","41.376346"
"2017S000826    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"GV CORTS CATALANES / Villarroel                   ","0525 0525","Dimarts","Dm","Laboral","2017",1,"Gener","31","10","Matí","Desobeir el senyal del semàfor",0,0,1,1,1,"429743,82","4581765,29","2.159702","41.382987"
"2017S007745    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes                                   ","0535 0537","Dimarts","Dm","Laboral","2017",9,"Setembre","19","11","Matí","No és causa del  vianant",0,1,0,1,2,"429792,01","4581812,62","2.159789","41.382668"
"2017S001345    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",110304,"ROSSELLÓ / Balmes                                 ","0113 0113","Divendres","Dv","Laboral","2017",2,"Febrer","17","18","Tarda","No és causa del  vianant",0,1,0,1,1,"429479,13","4582932,17","2.157359","41.39331"
"2017S004899    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",268003,"Provença / Aribau                                 ","0179 0179","Dissabte","Ds","Laboral","2017",6,"Juny","3","21","Tarda","No és causa del  vianant",0,1,0,1,2,"429559,10","4582707,90","2.156225","41.390736"
"2017S007854    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",268003,"Provença                                          ","0181 0181","Divendres","Dv","Laboral","2017",9,"Setembre","22","15","Tarda","No és causa del  vianant",0,1,0,1,2,"429564,34","4582711,58","2.156372","41.391009"
"2017S007432    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes / Entença                         ","0423 0425","Dimecres","Dc","Laboral","2017",9,"Setembre","6","16","Tarda","No és causa del  vianant",0,1,0,1,2,"429224,59","4581257,05","2.152903","41.377876"
"2017S010624    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",331507,"Tarragona                                         ","0070 0072","Dissabte","Ds","Laboral","2017",12,"Desembre","23","21","Tarda","No és causa del  vianant",0,1,0,1,2,"428919,89","4581047,65","2.148317","41.37574"
